RC103.TXT;1262,37;53,37;11;;
RC103.TXT;1301,95;54,85;12;;
RC103.TXT;1316,51;52,07;12;;
RC103.TXT;1320,31;52,52;12;;
RC103.TXT;1277,8;53,03;12;;1293,564
RC103.TXT;1284,08;53;11;;
RC103.TXT;1319,79;54,87;12;;
RC103.TXT;1263,11;52,04;11;;
RC103.TXT;1277,44;52,35;12;;
RC103.TXT;1312,28;51,89;12;;
